2025-04-21 00:00:00,11368.98046875,105.47418212890625,12797.575481770833,104.67625690460206,False,0
2025-04-22 00:00:00,11654.830078125,105.86314392089844,12793.2526171875,104.6945015335083,False,0
2025-04-23 00:00:00,11849.25,106.17430114746094,12790.106217447918,104.71199951171874,False,0
2025-04-24 00:00:00,12089.3095703125,106.73826599121094,12788.536614583334,104.73250907897949,False,0
2025-04-25 00:00:00,12178.490234375,106.78688049316406,12787.798151041667,104.75402919769287,False,0
2025-04-28 00:00:00,12186.51953125,107.15638732910156,12785.717682291666,104.77643760681153,False,0
2025-04-29 00:00:00,12257.26953125,107.34115600585938,12784.269876302084,104.79823474884033,False,0
2025-04-30 00:00:00,12276.3896484375,107.46755981445312,12782.715071614582,104.81984836578368,False,0
2025-05-01 00:00:00,12353.8701171875,107.10114288330078,12781.466940104166,104.8399658203125,False,0
2025-05-02 00:00:00,12536.2001953125,106.54420471191406,12781.58947265625,104.85571556091308,False,0
2025-05-05 00:00:00,12456.83984375,106.43671417236328,12780.840872395833,104.87073589324952,False,0
2025-05-06 00:00:00,12361.16015625,106.7591552734375,12779.55673828125,104.88851974487305,False,0
2025-05-07 00:00:00,12414.98046875,106.86664581298828,12778.26947265625,104.90808818817139,False,0
2025-05-08 00:00:00,12487.0,106.48556518554688,12778.243671875,104.92637493133545,False,0
2025-05-09 00:00:00,12480.3095703125,106.58329010009766,12778.15673828125,104.94543807983399,False,0
2025-05-12 00:00:00,12888.1298828125,105.75273132324219,12780.92833984375,104.9618835067749,True,15
2025-05-13 00:00:00,12981.8896484375,106.00677490234375,12783.561536458334,104.97835193634033,True,14
2025-05-14 00:00:00,12995.7802734375,105.8992919921875,12787.090670572916,104.99265193939209,True,13
2025-05-15 00:00:00,13052.7197265625,106.20220947265625,12790.193802083333,105.00793880462646,True,12
2025-05-16 00:00:00,13145.8798828125,106.3878402709961,12793.318600260416,105.02377006530762,True,11
2025-05-19 00:00:00,13159.3095703125,106.39762115478516,12796.695065104166,105.0368200302124,True,10
2025-05-20 00:00:00,13108.51953125,106.24128723144531,12799.221731770833,105.04840126037598,True,9
2025-05-21 00:00:00,12897.419921875,105.66478729248047,12799.686998697916,105.05460163116454,True,8
2025-05-22 00:00:00,12891.9501953125,105.97746276855469,12800.7593359375,105.06087589263916,True,7
2025-05-23 00:00:00,12806.240234375,106.07518768310547,12800.862005208333,105.07066570281982,True,6
2025-05-27 00:00:00,13069.3203125,106.3780746459961,12802.732272135416,105.08355552673339,True,5
2025-05-28 00:00:00,12996.669921875,106.13380432128906,12803.774739583334,105.09570446014405,True,4
2025-05-29 00:00:00,13049.009765625,106.43671417236328,12805.318873697917,105.10802268981934,True,3
2025-05-30 00:00:00,13049.1298828125,106.7884750366211,12806.90400390625,105.12070625305176,True,2
2025-06-02 00:00:00,13104.240234375,106.4289779663086,12809.64013671875,105.13048728942871,True,1
2025-06-03 00:00:00,13180.4501953125,106.33102416992188,12812.702805989584,105.14006679534913,True,0
2025-06-04 00:00:00,13181.9697265625,106.74241638183594,12815.800338541667,105.15280841827392,True,0
2025-06-05 00:00:00,13113.4697265625,106.4289779663086,12818.215338541666,105.16417499542236,True,0
2025-06-06 00:00:00,13249.8095703125,105.86082458496094,12821.4020703125,105.17236454010009,True,0
2025-06-09 00:00:00,13263.1298828125,106.00776672363281,12824.95806640625,105.1792227935791,True,0
2025-06-10 00:00:00,13336.2900390625,106.05672454833984,12830.575065104167,105.18517265319824,True,0
2025-06-11 00:00:00,13299.8701171875,106.2330551147461,12835.60486328125,105.19363777160645,True,0
2025-06-12 00:00:00,13350.849609375,106.5367202758789,12841.205657552084,105.20083446502686,True,0
2025-06-13 00:00:00,13202.259765625,106.37998962402344,12844.791920572916,105.20719944000244,True,0
2025-06-16 00:00:00,13328.4296875,106.2330551147461,12847.083248697916,105.21282974243164,True,0
2025-06-17 00:00:00,13217.51953125,106.7914047241211,12847.98984375,105.22129985809326,True,0
2025-06-18 00:00:00,13213.8798828125,106.86976623535156,12848.525911458333,105.2308825302124,True,0
2025-06-20 00:00:00,13185.83984375,107.05589294433594,12848.79017578125,105.24307750701904,True,0
2025-06-23 00:00:00,13312.75,107.14405059814453,12850.148841145834,105.25465599060058,True,0
2025-06-24 00:00:00,13461.099609375,107.28117370605469,12852.472369791667,105.26552623748779,True,0
2025-06-25 00:00:00,13461.169921875,107.33995056152344,12855.31490234375,105.27635398864746,True,0
2025-06-26 00:00:00,13569.2900390625,107.6534194946289,12860.014036458333,105.28841270446777,True,0
2025-06-27 00:00:00,13641.099609375,107.51628112792969,12864.842701822916,105.29858417510987,True,0
2025-06-30 00:00:00,13712.7099609375,107.79055786132812,12869.8063671875,105.3089736175537,True,0
2025-07-01 00:00:00,13697.6796875,107.7315673828125,12874.665234375,105.31873161315917,True,0
2025-07-02 00:00:00,13763.0400390625,107.68244171142578,12879.484967447917,105.32814785003661,True,0
2025-07-03 00:00:00,13879.98046875,107.49567413330078,12884.7791015625,105.33485210418701,True,0
2025-07-07 00:00:00,13771.1103515625,107.3580551147461,12889.0834375,105.33904193878173,True,0
2025-07-08 00:00:00,13761.330078125,107.26959228515625,12892.81583984375,105.34298171997071,True,0
2025-07-09 00:00:00,13844.919921875,107.672607421875,12897.434772135417,105.35090698242188,True,0
2025-07-10 00:00:00,13884.8896484375,107.64311981201172,12901.819837239584,105.35709892272949,True,0
2025-07-11 00:00:00,13839.1103515625,107.4661865234375,12905.673372395833,105.36312705993652,True,0
